Time,Temperature,Rel_Humidity,S1,S2,S3,S4,S5,S6,S7,S8
297.31,20.92,35.74,331,291,538,576,604,752,656,781
297.4,20.92,35.74,332,291,538,576,604,752,655,781
297.5,20.92,35.74,330,292,538,575,604,751,655,780
297.61,20.92,35.74,331,291,537,576,604,752,655,780
297.71,20.92,35.74,330,291,537,576,604,751,654,779
297.81,20.92,35.74,331,290,537,576,603,751,655,779
297.91,20.92,35.74,330,291,536,576,602,751,654,779
298,20.92,35.74,330,290,536,575,603,751,654,778
298.1,20.92,35.74,330,290,537,576,603,750,653,777
298.2,20.92,35.74,331,290,536,576,602,750,654,777
298.3,20.92,35.74,332,290,537,576,602,750,654,777
298.4,20.92,35.74,332,291,537,575,601,749,653,776
298.51,20.92,35.74,330,290,535,575,602,749,652,777
298.6,20.92,35.74,330,290,537,576,601,749,652,776
298.7,20.92,35.74,330,290,536,576,601,749,652,776
298.8,20.92,35.74,332,290,536,575,601,749,652,775
298.9,20.92,35.74,332,291,536,576,601,748,652,775
299.01,20.92,35.74,331,290,536,576,600,747,651,774
299.11,20.92,35.74,329,290,535,576,600,747,651,774
299.15,20.92,35.74,330,289,536,576,600,748,651,774
299.15,20.92,35.74,330,289,536,576,600,748,651,774
299.64,20.93,35.74,330,290,535,576,598,746,650,772
299.64,20.93,35.74,330,290,535,576,598,746,650,772
299.64,20.93,35.74,330,290,535,576,598,746,650,772
299.7,20.93,35.74,330,290,535,575,598,746,650,772
299.8,20.93,35.74,331,290,535,575,598,746,650,772
299.91,20.93,35.74,329,290,535,575,598,745,649,772
